<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.03.03	12011.3	12295.8	11980.1	12294.9	64770	0	15
2023.03.06	12271.2	12453.8	12244.1	12288.4	74044	0	15
2023.03.07	12284.7	12348.0	12118.9	12150.4	85002	0	15
2023.03.08	12152.3	12235.6	12085.9	12224.8	77886	0	15
2023.03.09	12217.9	12340.6	11964.7	11995.3	83004	0	15
2023.03.10	11983.6	12094.6	11787.3	11881.0	187540	0	15
2023.03.13	11893.9	12084.9	11674.9	11949.5	230972	0	15
2023.03.14	11952.4	12228.4	11906.1	12208.2	177476	0	15
2023.03.15	12201.3	12279.3	11969.0	12267.5	226334	0	15
2023.03.16	12264.3	12605.0	12186.3	12583.2	184100	0	15
2023.03.17	12576.0	12681.9	12444.6	12519.5	147847	0	15
2023.03.20	12611.3	12611.3	12400.0	12577.6	171181	0	15
2023.03.21	12572.8	12773.5	12552.6	12750.3	95409	0	15
2023.03.22	12744.1	12958.2	12554.1	12578.8	114107	0	15
2023.03.23	12578.3	12907.3	12574.3	12749.6	126570	0	15
2023.03.24	12752.3	12805.1	12605.9	12800.1	140458	0	15
2023.03.27	12792.5	12855.3	12647.4	12694.3	101070	0	15
2023.03.28	12689.9	12713.9	12516.1	12628.9	66591	0	15
2023.03.29	12629.1	12879.9	12622.8	12847.5	50914	0	15
2023.03.30	12848.3	12999.1	12818.2	12975.0	51587	0	15
2023.03.31	12964.3	13198.7	12945.2	13194.7	45364	0	15
2023.04.03	13158.5	13169.9	13041.8	13152.0	58641	0	15
2023.04.04	13140.7	13236.4	13059.1	13120.6	60986	0	15
2023.04.05	13120.7	13136.2	12896.0	12960.9	54099	0	15
2023.04.06	12955.8	13085.0	12844.4	13056.5	50941	0	15
2023.04.07	13044.3	13083.1	13016.4	13077.3	6367	0	27
2023.04.10	13067.6	13096.3	12862.1	13058.5	47288	0	15
2023.04.11	13054.8	13102.0	12950.1	12983.2	51756	0	15
2023.04.12	12981.0	13142.6	12840.4	12858.0	79014	0	15
2023.04.13	12857.1	13133.1	12827.6	13084.8	57360	0	15
2023.04.14	13087.3	13159.9	12963.3	13104.6	71514	0	15
2023.04.17	13119.0	13122.5	12982.6	13085.0	61591	0	15
2023.04.18	13084.0	13202.9	13051.5	13099.9	54394	0	15
2023.04.19	13090.3	13139.6	12978.2	13082.3	49620	0	15
2023.04.20	13075.1	13113.6	12936.3	13003.9	59013	0	15
2023.04.21	13002.7	13040.9	12897.0	12995.1	63706	0	15
2023.04.24	12988.0	13053.0	12890.6	12971.8	52234	0	15
2023.04.25	12969.8	12983.0	12725.9	12839.9	63436	0	15
2023.04.26	12871.1	12936.4	12788.3	12884.1	77269	0	15
2023.04.27	12885.8	13254.4	12859.6	13184.6	56402	0	15
2023.04.28	13129.6	13265.3	13092.8	13255.8	70464	0	15
2023.05.01	13249.1	13295.4	13188.9	13217.1	56921	0	15
2023.05.02	13210.1	13263.2	13041.7	13098.3	66329	0	15
2023.05.03	13088.1	13237.7	13009.8	13017.8	89913	0	15
2023.05.04	12994.7	13099.5	12930.8	12983.4	89955	0	15
2023.05.05	12998.8	13297.6	12994.3	13249.6	51766	0	15
2023.05.08	13249.6	13313.0	13193.8	13280.3	42948	0	15
2023.05.09	13273.3	13290.5	13197.9	13204.3	39040	0	15
2023.05.10	13199.5	13389.9	13146.5	13351.3	71015	0	15
2023.05.11	13349.4	13416.9	13304.7	13393.5	59012	0	15
2023.05.12	13390.2	13437.5	13256.9	13316.3	49782	0	15
2023.05.15	13322.3	13425.3	13295.8	13414.3	43144	0	15
2023.05.16	13411.6	13506.2	13378.1	13453.1	45359	0	15
2023.05.17	13442.5	13615.5	13421.0	13587.1	43327	0	15
2023.05.18	13584.7	13862.2	13574.4	13861.5	53145	0	15
2023.05.19	13857.5	13909.3	13766.1	13790.0	62068	0	15
2023.05.22	13755.3	13899.8	13755.3	13871.7	50198	0	15
2023.05.23	13871.5	13933.6	13670.4	13691.5	56181	0	15
2023.05.24	13687.2	13803.5	13526.0	13800.0	65598	0	15
2023.05.25	13839.5	13989.9	13761.6	13940.3	76356	0	15
2023.05.26	13936.6	14331.9	13882.8	14327.3	59969	0	15
2023.05.29	14383.3	14408.2	14330.3	14369.5	10888	0	15
2023.05.30	14366.2	14532.0	14308.4	14378.4	79914	0	15
2023.05.31	14361.7	14398.2	14223.0	14260.3	74751	0	15
2023.06.01	14264.0	14498.5	14218.5	14466.7	77559	0	15
2023.06.02	14461.2	14597.6	14440.1	14559.8	66858	0	15
2023.06.05	14550.2	14668.7	14486.3	14556.6	74184	0	15
2023.06.06	14551.3	14601.6	14479.1	14574.1	61908	0	15
2023.06.07	14573.9	14655.0	14289.0	14299.9	78723	0	15
2023.06.08	14300.5	14508.5	14239.5	14502.8	74384	0	15
2023.06.09	14496.1	14669.4	14442.6	14548.3	82377	0	15
2023.06.12	14537.6	14812.0	14536.5	14809.9	68908	0	15
2023.06.13	14803.9	14951.4	14769.5	14927.4	94271	0	15
2023.06.14	14932.7	15063.8	14797.6	15053.2	93177	0	15
2023.06.15	15041.8	15261.9	14886.9	15188.4	95013	0	15
2023.06.16	15190.1	15296.4	15086.1	15126.8	82127	0	15
2023.06.19	15130.3	15148.3	15058.0	15067.6	17175	0	15
2023.06.20	15069.1	15137.1	14954.1	15079.9	70852	0	15
2023.06.21	15080.5	15105.5	14836.1	14869.8	79047	0	15
2023.06.22	14871.8	15078.3	14797.6	15073.9	81824	0	15
2023.06.23	15072.6	15074.9	14826.8	14896.8	82803	0	15
2023.06.26	14897.6	14994.7	14697.1	14717.0	89319	0	15
2023.06.27	14723.1	14992.1	14705.3	14940.8	70953	0	15
2023.06.28	14940.3	15071.9	14874.5	15008.8	81065	0	15
2023.06.29	15011.0	15054.3	14881.3	14963.4	74465	0	15
2023.06.30	14956.1	15230.8	14952.8	15170.0	57495	0	15
2023.07.03	15187.6	15244.1	15161.3	15208.4	33682	0	15
2023.07.04	15195.4	15221.4	15187.1	15196.2	4412	0	15
2023.07.05	15198.0	15282.6	15106.1	15205.2	53153	0	15
2023.07.06	15204.1	15216.6	14963.3	15072.6	59584	0	15
2023.07.07	15064.6	15222.0	15027.1	15057.8	66280	0	15
2023.07.10	15061.5	15088.2	14935.1	15062.3	65620	0	15
2023.07.11	15064.8	15153.6	14980.9	15138.4	59640	0	15
2023.07.12	15131.8	15382.9	15129.3	15333.3	65998	0	15
2023.07.13	15337.1	15616.3	15331.3	15573.9	50272	0	15
2023.07.14	15572.5	15732.3	15540.2	15569.3	66700	0	15
2023.07.17	15564.2	15757.6	15536.6	15701.0	52046	0	15
2023.07.18	15707.2	15904.9	15609.0	15822.7	57882	0	15
2023.07.19	15819.9	15937.0	15787.0	15815.0	67540	0	15
2023.07.20	15795.1	15800.1	15422.7	15472.2	73901	0	15
2023.07.21	15465.5	15594.1	15414.6	15445.3	75586	0	15
2023.07.24	15452.2	15511.1	15378.2	15471.6	64537	0	15
2023.07.25	15471.7	15638.8	15452.9	15623.8	54159	0	15
2023.07.26	15625.7	15641.0	15417.2	15528.4	85951	0	15
2023.07.27	15541.7	15805.7	15414.8	15485.0	87858	0	15
2023.07.28	15487.1	15795.9	15448.1	15746.3	89272	0	15
2023.07.31	15748.6	15816.4	15692.3	15783.3	72371	0	15
2023.08.01	15785.6	15802.9	15642.7	15723.6	55903	0	15
2023.08.02	15636.1	15703.3	15328.2	15365.5	93347	0	15
2023.08.03	15369.6	15468.8	15253.6	15366.5	116265	0	15
2023.08.04	15354.8	15527.6	15254.3	15280.6	105234	0	15
2023.08.07	15288.1	15423.0	15252.0	15419.0	78524	0	15
2023.08.08	15423.5	15425.7	15149.4	15286.8	75666	0	15
2023.08.09	15287.4	15366.4	15083.6	15139.3	71598	0	15
2023.08.10	15136.8	15375.7	15072.8	15152.7	113270	0	15
2023.08.11	15152.6	15200.1	14971.2	15040.8	95582	0	15
2023.08.14	15039.2	15223.4	14959.1	15222.0	101709	0	15
2023.08.15	15221.8	15276.6	15020.6	15055.0	97372	0	15
2023.08.16	15057.2	15106.0	14866.1	14881.8	93056	0	15
2023.08.17	14884.2	14960.3	14681.6	14687.6	88858	0	15
2023.08.18	14694.7	14750.9	14552.0	14692.8	97982	0	15
2023.08.21	14706.5	14967.3	14668.5	14925.3	75971	0	15
2023.08.22	14928.8	15071.8	14887.6	14919.9	74642	0	15
2023.08.23	14920.3	15309.1	14913.2	15308.2	69612	0	15
2023.08.24	15290.8	15373.3	14775.7	14789.6	94482	0	15
2023.08.25	14800.8	15006.4	14711.2	14927.1	116340	0	15
2023.08.28	14967.1	15084.8	14932.5	15065.2	82410	0	15
2023.08.29	15073.9	15398.8	15017.2	15394.9	64012	0	15
2023.08.30	15392.6	15491.9	15329.1	15482.3	68799	0	15
2023.08.31	15477.3	15573.1	15427.1	15505.5	61912	0	15
2023.09.01	15503.0	15628.2	15422.1	15479.2	76953	0	15
2023.09.04	15489.1	15546.3	15468.5	15491.9	11418	0	15
2023.09.05	15500.5	15559.8	15385.9	15491.3	66408	0	15
2023.09.06	15485.3	15505.2	15292.6	15369.9	66563	0	15
2023.09.07	15369.8	15375.8	15138.7	15270.0	70027	0	15
2023.09.08	15271.8	15373.7	15206.8	15309.8	68109	0	15
2023.09.11	15303.3	15510.1	15294.5	15485.4	60265	0	15
2023.09.12	15473.7	15492.5	15300.3	15319.6	62013	0	15
2023.09.13	15322.3	15438.9	15222.1	15391.7	80312	0	15
2023.09.14	15387.0	15533.8	15349.0	15500.4	66242	0	15
2023.09.15	15494.3	15538.6	15181.1	15207.3	68988	0	15
2023.09.18	15204.4	15291.6	15153.8	15255.2	58998	0	15
2023.09.19	15258.1	15272.8	15079.8	15217.0	54605	0	15
2023.09.20	15210.9	15268.3	14959.6	14963.4	77426	0	15
2023.09.21	14976.9	14980.4	14682.4	14690.0	84385	0	15
2023.09.22	14700.0	14870.4	14678.0	14718.8	74322	0	15
2023.09.25	14730.3	14806.3	14626.1	14803.3	86262	0	15
2023.09.26	14796.0	14799.0	14520.6	14579.8	74417	0	15
2023.09.27	14580.0	14679.2	14444.3	14627.0	82309	0	15
2023.09.28	14629.1	14806.8	14515.0	14737.1	98489	0	15
2023.09.29	14735.7	14920.1	14670.1	14751.3	100674	0	15
2023.10.02	14831.8	14908.7	14685.9	14858.9	104398	0	15
2023.10.03	14850.2	14893.2	14517.7	14579.4	99939	0	15
2023.10.04	14576.6	14824.9	14455.7	14772.1	117053	0	15
2023.10.05	14769.7	14827.2	14585.7	14729.9	84898	0	15
2023.10.06	14726.8	15031.2	14530.4	15010.7	100287	0	15
2023.10.09	14886.7	15088.6	14820.9	15068.7	94040	0	15
2023.10.10	15070.6	15260.1	15049.6	15159.5	72148	0	15
2023.10.11	15155.4	15294.7	15132.2	15290.4	66312	0	15
2023.10.12	15282.1	15348.6	15096.7	15203.1	76967	0	15
2023.10.13	15206.2	15246.4	14946.7	14991.2	87691	0	15
2023.10.16	15010.1	15226.7	14967.3	15194.6	88497	0	5
2023.10.17	15194.2	15202.2	14940.7	15134.7	82023	0	5
2023.10.18	15130.4	15130.4	14875.1	14956.6	94208	0	5
2023.10.19	14942.4	15033.8	14735.4	14743.4	127752	0	5
2023.10.20	14744.5	14782.4	14549.9	14554.6	96904	0	5
2023.10.23	14594.2	14760.8	14418.9	14658.9	92740	0	5
2023.10.24	14659.7	14860.2	14618.2	14743.8	92094	0	5
2023.10.25	14739.1	14765.9	14364.4	14379.1	103170	0	5
2023.10.26	14333.9	14374.2	14060.4	14129.7	123666	0	5
2023.10.27	14185.9	14327.2	14131.9	14191.3	111354	0	5
2023.10.30	14251.7	14398.7	14223.9	14338.4	84433	0	5
2023.10.31	14336.9	14430.4	14238.7	14380.2	93889	0	5
2023.11.01	14397.1	14689.9	14339.5	14688.9	95059	0	5
2023.11.02	14689.8	14944.8	14688.3	14898.1	68037	0	5
2023.11.03	14863.2	15158.4	14860.6	15114.3	69758	0	5
2023.11.06	15126.5	15186.6	15073.6	15157.8	53973	0	5
2023.11.07	15147.8	15347.2	15111.2	15311.8	52969	0	5
2023.11.08	15307.7	15352.3	15222.2	15294.2	55339	0	5
2023.11.09	15287.5	15389.3	15175.9	15194.4	74195	0	5
2023.11.10	15186.0	15552.4	15144.5	15521.7	58841	0	5
2023.11.13	15532.1	15540.1	15404.4	15500.8	52339	0	5
2023.11.14	15499.2	15862.6	15495.2	15837.8	56322	0	5
2023.11.15	15844.6	15987.6	15774.4	15787.4	60640	0	5
2023.11.16	15788.6	15849.7	15738.7	15841.6	59980	0	5
2023.11.17	15837.6	15884.8	15768.3	15819.7	51981	0	5
2023.11.20	15842.6	16061.2	15782.5	16034.7	45875	0	5
2023.11.21	16034.0	16066.5	15861.4	15922.6	50978	0	5
2023.11.22	15915.8	16125.5	15895.9	16000.4	56708	0	5
2023.11.23	15995.5	16041.7	15990.7	16017.4	5206	0	5
2023.11.24	16025.2	16027.2	15937.9	15967.4	23568	0	5
2023.11.27	15959.2	16044.7	15894.9	15960.4	39115	0	5
2023.11.28	15962.4	16026.9	15900.9	16012.7	48403	0	5
2023.11.29	16008.4	16166.0	15984.4	16011.7	49754	0	5
2023.11.30	16009.0	16064.8	15825.4	15927.2	60296	0	5
2023.12.01	15920.4	16020.7	15833.1	16001.9	62787	0	5
2023.12.04	15994.8	15996.8	15692.2	15836.2	53763	0	5
2023.12.05	15837.0	15937.9	15739.0	15880.4	63256	0	5
2023.12.06	15875.6	16017.7	15785.2	15797.4	59266	0	5
2023.12.07	15792.4	16050.7	15774.0	16001.4	58106	0	5
2023.12.08	16004.9	16103.3	15875.7	16078.3	61739	0	5
2023.12.11	16074.8	16242.2	16030.8	16238.3	62738	0	5
2023.12.12	16230.2	16400.6	16179.2	16397.9	62739	0	5
2023.12.13	16392.1	16615.9	16386.3	16573.2	56964	0	5
2023.12.14	16589.4	16691.4	16436.8	16552.2	72126	0	5
2023.12.15	16546.3	16697.2	16541.2	16624.9	58475	0	5
2023.12.18	16638.1	16799.1	16612.9	16749.3	40110	0	5
2023.12.19	16740.6	16854.1	16735.1	16848.6	42910	0	5
2023.12.20	16847.4	16897.9	16585.8	16617.9	52486	0	5
2023.12.21	16619.7	16797.3	16619.7	16781.6	70409	0	5
2023.12.22	16779.9	16872.7	16723.7	16793.9	55799	0	5
2023.12.26	16822.2	16953.1	16816.4	16932.6	25773	0	5
2023.12.27	16923.5	16966.9	16888.5	16965.1	39686	0	5
2023.12.28	16959.4	16999.3	16914.7	16925.2	31976	0	5
2023.12.29	16923.9	16966.6	16774.4	16844.3	45016	0	5
2024.01.02	16859.8	16875.7	16471.9	16579.6	63058	0	5
2024.01.03	16582.2	16583.5	16375.2	16395.0	74328	0	5
2024.01.04	16405.9	16439.5	16291.2	16304.5	63440	0	5
2024.01.05	16310.9	16431.6	16189.6	16322.7	74603	0	5
2024.01.08	16317.3	16674.1	16235.5	16650.2	178923	0	5
2024.01.09	16649.2	16732.9	16521.3	16694.1	192134	0	5
2024.01.10	16688.7	16848.2	16666.4	16821.1	250277	0	5
2024.01.11	16819.8	16921.0	16620.7	16825.6	301412	0	5
2024.01.12	16819.5	16909.8	16734.1	16823.8	296648	0	5
2024.01.15	16828.1	16891.1	16805.6	16838.6	79284	0	5
2024.01.16	16828.3	16902.7	16681.3	16857.3	315488	0	5
2024.01.17	16855.9	16859.8	16568.6	16743.4	293967	0	5
2024.01.18	16738.4	17009.3	16717.9	17000.8	316413	0	5
2024.01.19	16995.9	17354.6	16991.5	17347.8	307258	0	5
2024.01.22	17357.1	17467.8	17322.3	17346.1	298174	0	5
2024.01.23	17344.3	17451.2	17300.1	17447.3	260250	0	5
2024.01.24	17449.3	17685.7	17449.3	17524.9	278704	0	5
2024.01.25	17510.1	17644.9	17435.1	17476.2	323649	0	5
2024.01.26	17455.4	17524.3	17359.3	17397.7	274736	0	5
2024.01.29	17375.4	17609.3	17350.4	17595.4	218413	0	5
2024.01.30	17594.0	17627.2	17358.8	17361.8	256915	0	5
2024.01.31	17309.3	17374.7	17113.3	17156.6	333321	0	5
2024.02.01	17170.9	17549.5	17153.5	17534.6	287860	0	5
2024.02.02	17491.1	17686.2	17370.6	17599.0	303639	0	5
2024.02.05	17607.4	17663.8	17465.4	17621.8	300074	0	5
2024.02.06	17624.5	17686.5	17479.5	17570.1	284388	0	5
2024.02.07	17569.9	17795.6	17549.9	17777.8	241063	0	5
2024.02.08	17772.2	17816.7	17714.2	17779.9	214921	0	5
2024.02.09	17774.4	17989.2	17770.7	17961.8	207609	0	5
2024.02.12	17947.1	18043.4	17833.8	17851.6	203953	0	5
2024.02.13	17853.1	17885.5	17479.6	17635.4	293735	0	5
2024.02.14	17619.5	17820.9	17601.3	17806.8	262296	0	5
2024.02.15	17802.2	17902.9	17712.9	17893.3	248029	0	5
2024.02.16	17889.3	17960.0	17652.2	17659.3	260897	0	5
2024.02.19	17682.1	17744.1	17676.1	17727.4	79113	0	5
2024.02.20	17723.2	17723.5	17389.7	17530.8	280451	0	5
2024.02.21	17515.4	17648.3	17324.6	17648.3	268021	0	5
2024.02.22	17644.0	18037.9	17625.8	17974.9	274168	0	5
2024.02.23	17983.4	18095.1	17897.1	17917.1	245702	0	5
2024.02.26	17906.4	18016.8	17876.2	17912.5	218709	0	6
2024.02.27	17905.4	18002.0	17870.7	17976.0	227111	0	6
2024.02.28	17973.7	17979.6	17814.4	17829.3	217610	0	6
2024.02.29	17842.4	18076.7	17794.1	18036.6	246171	0	6
2024.03.01	18044.8	18339.5	17997.7	18287.5	229703	0	6
2024.03.04	18319.2	18343.2	18208.5	18217.1	217989	0	6
2024.03.05	18222.7	18225.8	17810.8	17963.4	255520	0	6
2024.03.06	17951.7	18152.3	17920.8	18021.6	274982	0	6
2024.03.07	18023.3	18340.6	17895.3	18233.4	269376	0	6
2024.03.08	18261.6	18416.8	17995.8	18037.1	339294	0	6
2024.03.11	18024.7	18037.9	17873.5	18000.3	280314	0	6
2024.03.12	18013.4	18262.5	17927.8	18246.4	252918	0	6
2024.03.13	18240.2	18278.5	18057.0	18129.9	231540	0	6
2024.03.14	18120.9	18201.0	17937.5	18042.8	262613	0	6
2024.03.15	18030.6	18098.7	17787.4	17844.4	245478	0	6
2024.03.18	17852.6	18161.6	17843.8	18011.5	231125	0	6
2024.03.19	18000.4	18081.6	17838.5	18066.0	238801	0	6
2024.03.20	18064.4	18333.9	18016.5	18325.9	227280	0	6
2024.03.21	18321.3	18497.0	18316.1	18366.4	224977	0	6
2024.03.22	18367.6	18417.3	18279.9	18355.4	228116	0	6
2024.03.25	18368.8	18392.2	18207.0	18330.4	198625	0	6
2024.03.26	18334.3	18417.8	18241.8	18281.2	217231	0	6
2024.03.27	18276.3	18372.5	18179.5	18311.1	220710	0	6
2024.03.28	18294.9	18342.9	18254.4	18271.1	228923	0	6
2024.04.01	18349.5	18418.3	18221.3	18314.3	187782	0	6
2024.04.02	18307.2	18326.1	18017.2	18165.8	229240	0	6
2024.04.03	18157.2	18271.2	18051.9	18210.5	222261	0	6
2024.04.04	18203.9	18387.5	17876.5	17893.9	245861	0	6
2024.04.05	17928.8	18234.7	17873.9	18137.0	276997	0	6
2024.04.08	18193.6	18202.1	18065.2	18137.1	224499	0	6
2024.04.09	18149.6	18240.8	17987.5	18216.1	243074	0	6
2024.04.10	18211.3	18301.6	17888.0	18028.9	296110	0	6
2024.04.11	18015.4	18358.8	17929.4	18327.0	272661	0	6
2024.04.12	18320.4	18348.1	17964.6	18017.0	290350	0	6
2024.04.15	18033.1	18194.6	17695.0	17735.7	311348	0	6
2024.04.16	17738.8	17845.2	17646.2	17749.7	316331	0	6
2024.04.17	17768.5	17826.2	17478.7	17526.1	293489	0	6
2024.04.18	17544.0	17631.9	17373.9	17396.2	269910	0	6
2024.04.19	17403.0	17418.9	16985.3	17052.5	392222	0	6
2024.04.22	17109.6	17327.9	17020.0	17223.3	257702	0	6
2024.04.23	17243.6	17545.4	17166.5	17538.3	253347	0	6
2024.04.24	17558.8	17675.0	17362.0	17384.7	260055	0	6
2024.04.25	17336.0	17712.3	17188.1	17695.6	313031	0	6
2024.04.26	17666.1	17787.4	17553.0	17724.1	275091	0	6
2024.04.29	17753.9	17835.3	17685.2	17806.9	265704	0	6
2024.04.30	17807.7	17813.8	17374.9	17410.9	243880	0	6
2024.05.01	17383.4	17693.1	17300.3	17378.6	295530	0	6
2024.05.02	17394.7	17657.5	17288.8	17643.3	265509	0	6
2024.05.03	17636.7	17950.1	17622.1	17926.5	242915	0	6
2024.05.06	17939.1	18103.4	17886.2	18086.8	184846	0	6
2024.05.07	18079.5	18167.6	18051.7	18100.3	210907	0	6
2024.05.08	18093.0	18144.8	17975.1	18070.5	193794	0	6
2024.05.09	18063.7	18143.7	18008.6	18125.8	205621	0	6
2024.05.10	18121.5	18249.7	18094.8	18153.9	193314	0	6
2024.05.13	18146.2	18246.0	18139.2	18200.3	184417	0	6
2024.05.14	18194.1	18353.8	18080.2	18331.6	234544	0	6
2024.05.15	18323.6	18624.6	18311.1	18612.5	236424	0	6
2024.05.16	18607.0	18675.2	18551.9	18555.1	242335	0	6
2024.05.17	18564.4	18604.4	18466.4	18556.5	213792	0	6
2024.05.20	18564.9	18716.0	18557.0	18669.8	188544	0	6
2024.05.21	18675.6	18732.6	18602.2	18722.5	177321	0	6
2024.05.22	18722.5	18818.3	18608.3	18746.3	213120	0	6
2024.05.23	18795.0	18949.1	18549.3	18617.8	253093	0	6
2024.05.24	18618.7	18858.0	18614.2	18804.0	215144	0	6
2024.05.27	18806.6	18887.9	18766.2	18883.6	58769	0	6
2024.05.28	18869.2	18913.1	18751.8	18897.4	233418	0	6
2024.05.29	18892.5	18893.5	18689.3	18695.3	234401	0	6
2024.05.30	18710.0	18734.1	18499.3	18544.1	238551	0	6
2024.05.31	18515.9	18617.5	18191.1	18526.0	276395	0	6
2024.06.03	18546.1	18708.8	18389.8	18616.8	266313	0	6
2024.06.04	18611.3	18708.8	18463.7	18666.5	255741	0	6
2024.06.05	18674.7	19051.5	18656.8	19048.5	217202	0	6
2024.06.06	19038.3	19083.1	18985.0	19035.0	228039	0	6
2024.06.07	19027.8	19123.8	18904.3	18999.0	257021	0	6
2024.06.10	18991.1	19104.4	18942.2	19082.0	246316	0	6
2024.06.11	19074.6	19236.0	18969.6	19227.9	257530	0	6
2024.06.12	19219.1	19593.1	19212.7	19586.3	294186	0	6
2024.06.13	19573.8	19668.4	19481.5	19588.2	227667	0	6
2024.06.14	19573.0	19679.4	19478.9	19673.4	260673	0	6
2024.06.17	19657.6	19990.1	19620.8	19908.8	252083	0	6
2024.06.18	19911.0	19991.6	19855.5	19956.5	241974	0	6
2024.06.19	19958.7	20003.6	19953.6	19988.8	54576	0	6
2024.06.20	19996.6	20128.9	19727.1	19822.5	298448	0	6
2024.06.21	19814.3	19853.4	19682.3	19780.6	237890	0	6
2024.06.24	19781.3	19799.7	19507.8	19529.3	261098	0	6
2024.06.25	19547.8	19763.2	19506.5	19751.6	246048	0	6
2024.06.26	19749.9	19852.9	19684.0	19738.0	257809	0	6
2024.06.27	19747.3	19901.0	19659.5	19854.1	245083	0	6
2024.06.28	19851.5	20057.9	19694.3	19754.9	265931	0	6
2024.07.01	19756.6	19872.0	19599.5	19839.6	285458	0	6
2024.07.02	19847.4	20058.2	19708.0	20038.2	262879	0	6
2024.07.03	20036.2	20233.7	20003.1	20213.2	175621	0	6
2024.07.04	20204.1	20216.1	20168.6	20178.5	52421	0	6
2024.07.05	20171.2	20438.3	20171.2	20393.8	241921	0	6
2024.07.08	20385.9	20494.4	20378.2	20488.6	230603	0	6
2024.07.09	20480.5	20578.1	20425.0	20496.3	249173	0	6
2024.07.10	20495.3	20725.5	20493.8	20703.6	231708	0	6
2024.07.11	20700.8	20792.0	20192.0	20249.7	294128	0	6
2024.07.12	20253.7	20558.5	20151.0	20357.0	286473	0	6
2024.07.15	20377.6	20614.6	20324.5	20441.4	276090	0	6
2024.07.16	20451.9	20501.8	20295.6	20420.9	263248	0	6
2024.07.17	20412.5	20428.0	19805.1	19852.4	337917	0	6
2024.07.18	19883.8	20001.0	19600.9	19789.2	384400	0	6
2024.07.19	19790.9	19821.1	19501.0	19552.3	361531	0	6
2024.07.22	19585.9	19899.3	19566.4	19835.8	337289	0	6
2024.07.23	19839.3	19940.6	19723.4	19814.2	283267	0	6
2024.07.24	19688.6	19710.9	19033.1	19130.6	313076	0	6
2024.07.25	19136.2	19261.6	18747.8	18858.4	464207	0	6
2024.07.26	18889.0	19168.7	18865.4	19044.5	381532	0	6
2024.07.29	19082.0	19248.1	18984.7	19097.8	351646	0	6
2024.07.30	19107.5	19198.3	18613.7	18757.9	375735	0	6
2024.07.31	18760.5	19527.4	18753.5	19461.3	413912	0	6
2024.08.01	19472.3	19598.8	18736.4	18848.9	480918	0	6
2024.08.02	18856.7	18858.2	18268.3	18409.8	486083	0	6
2024.08.05	18241.2	18281.6	17251.8	18047.7	448392	0	6
2024.08.06	18116.9	18390.5	17872.0	17996.5	447373	0	6
2024.08.07	17963.8	18344.8	17953.8	18213.5	66093	0	18
