<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.01.24	09:00:00	11857.6	11863.6	11838.3	11847.9	1014	0	27
2023.01.24	10:00:00	11849.8	11859.9	11835.3	11850.7	3450	0	27
2023.01.24	11:00:00	11851.1	11851.8	11828.3	11831.5	1913	0	27
2023.01.24	12:00:00	11831.6	11835.5	11812.0	11827.9	1273	0	27
2023.01.24	13:00:00	11826.9	11828.5	11804.6	11809.5	1018	0	27
2023.01.24	14:00:00	11809.6	11819.3	11800.8	11808.7	1215	0	27
2023.01.24	15:00:00	11808.8	11814.9	11763.5	11776.3	1655	0	27
2023.01.24	16:00:00	11777.3	11879.4	11768.6	11812.4	11769	0	15
2023.01.24	17:00:00	11812.1	11870.9	11766.9	11859.6	15417	0	15
2023.01.24	18:00:00	11859.9	11866.9	11827.4	11845.6	8679	0	15
2023.01.24	19:00:00	11844.9	11865.0	11815.6	11828.4	6624	0	15
2023.01.24	20:00:00	11828.1	11865.5	11801.1	11850.6	6129	0	15
2023.01.24	21:00:00	11849.9	11851.4	11820.6	11846.1	5477	0	15
2023.01.24	22:00:00	11846.4	11851.8	11788.0	11834.0	6340	0	15
2023.01.24	23:00:00	11833.0	11937.2	11803.0	11899.0	6067	0	15
2023.01.25	01:00:00	11899.6	11902.2	11749.1	11767.4	5059	0	27
2023.01.25	02:00:00	11767.6	11774.8	11740.1	11750.5	1405	0	27
2023.01.25	03:00:00	11749.3	11754.0	11726.0	11733.0	965	0	27
2023.01.25	04:00:00	11732.8	11754.8	11731.6	11745.5	499	0	27
2023.01.25	05:00:00	11746.3	11756.2	11738.3	11754.3	423	0	27
2023.01.25	06:00:00	11755.0	11761.3	11744.0	11746.7	356	0	27
2023.01.25	07:00:00	11746.3	11749.9	11740.3	11748.8	464	0	27
2023.01.25	08:00:00	11749.1	11766.0	11748.3	11760.6	547	0	27
2023.01.25	09:00:00	11760.5	11779.4	11754.5	11777.4	926	0	27
2023.01.25	10:00:00	11777.5	11785.4	11753.1	11759.0	2497	0	27
2023.01.25	11:00:00	11758.2	11761.6	11710.3	11711.8	1477	0	27
2023.01.25	12:00:00	11711.9	11716.4	11680.8	11695.0	1869	0	27
2023.01.25	13:00:00	11696.7	11706.2	11660.8	11672.5	1593	0	27
2023.01.25	14:00:00	11671.8	11696.3	11669.6	11690.4	2058	0	27
2023.01.25	15:00:00	11689.8	11691.3	11630.8	11637.8	1744	0	27
2023.01.25	16:00:00	11636.9	11651.9	11551.1	11552.8	11241	0	15
2023.01.25	17:00:00	11552.5	11603.8	11533.1	11598.6	14655	0	15
2023.01.25	18:00:00	11599.1	11724.4	11590.6	11700.9	11333	0	15
2023.01.25	19:00:00	11701.9	11709.6	11669.0	11690.1	6495	0	15
2023.01.25	20:00:00	11690.4	11771.3	11688.4	11754.0	7097	0	15
2023.01.25	21:00:00	11755.3	11815.3	11743.0	11799.4	7527	0	15
2023.01.25	22:00:00	11800.6	11841.9	11776.1	11816.0	8114	0	15
2023.01.25	23:00:00	11816.3	11856.9	11787.1	11815.4	5053	0	15
2023.01.26	01:00:00	11808.8	11855.3	11807.1	11846.7	1597	0	27
2023.01.26	02:00:00	11847.7	11862.0	11836.9	11838.9	768	0	27
2023.01.26	03:00:00	11839.6	11844.7	11819.5	11840.9	748	0	27
2023.01.26	04:00:00	11840.8	11851.8	11838.8	11848.2	371	0	27
2023.01.26	05:00:00	11849.0	11853.2	11842.2	11849.7	271	0	27
2023.01.26	06:00:00	11850.4	11861.2	11850.0	11856.3	297	0	27
2023.01.26	07:00:00	11855.2	11876.7	11852.3	11874.7	486	0	27
2023.01.26	08:00:00	11874.1	11895.5	11868.3	11880.4	964	0	27
2023.01.26	09:00:00	11880.1	11884.8	11863.3	11876.3	1382	0	27
2023.01.26	10:00:00	11876.3	11902.4	11871.0	11875.9	2914	0	27
2023.01.26	11:00:00	11876.1	11899.8	11855.5	11858.5	1681	0	27
2023.01.26	12:00:00	11858.3	11887.7	11856.9	11881.5	1150	0	27
2023.01.26	13:00:00	11882.2	11895.5	11875.3	11885.9	1255	0	27
2023.01.26	14:00:00	11885.8	11942.0	11884.1	11932.9	1771	0	27
2023.01.26	15:00:00	11932.3	11949.5	11870.8	11936.7	5627	0	27
2023.01.26	16:00:00	11937.6	12015.1	11887.9	11915.4	12507	0	15
2023.01.26	17:00:00	11915.4	11988.4	11848.0	11861.1	16138	0	15
2023.01.26	18:00:00	11860.3	11916.4	11844.9	11909.9	12418	0	15
2023.01.26	19:00:00	11910.6	11960.5	11907.6	11942.6	7470	0	15
2023.01.26	20:00:00	11942.1	11993.8	11914.6	11974.9	6688	0	15
2023.01.26	21:00:00	11974.6	12010.4	11960.4	12003.6	5130	0	15
2023.01.26	22:00:00	12004.4	12058.4	11988.3	12051.8	6276	0	15
2023.01.26	23:00:00	12052.1	12059.2	12002.8	12005.1	1826	0	15
2023.01.27	01:00:00	11992.8	11997.9	11981.6	11986.3	685	0	27
2023.01.27	02:00:00	11986.8	12005.5	11984.6	11995.4	435	0	27
2023.01.27	03:00:00	11995.3	12004.5	11981.0	11983.2	814	0	27
2023.01.27	04:00:00	11983.9	11995.2	11983.0	11990.9	610	0	27
2023.01.27	05:00:00	11991.1	11993.8	11972.9	11974.3	531	0	27
2023.01.27	06:00:00	11974.0	11983.8	11972.1	11980.2	290	0	27
2023.01.27	07:00:00	11979.8	11990.9	11979.8	11989.2	173	0	27
2023.01.27	08:00:00	11988.6	11989.2	11963.0	11977.2	549	0	27
2023.01.27	09:00:00	11977.1	11991.8	11966.0	11984.9	1122	0	27
2023.01.27	10:00:00	11985.3	11989.8	11965.8	11974.3	2946	0	27
2023.01.27	11:00:00	11974.5	11991.7	11966.2	11986.9	1340	0	27
2023.01.27	12:00:00	11987.7	11999.0	11981.5	11994.4	1088	0	27
2023.01.27	13:00:00	11994.8	12005.0	11984.0	11999.7	1002	0	27
2023.01.27	14:00:00	11998.9	12018.3	11978.7	11978.7	1555	0	27
2023.01.27	15:00:00	11978.0	12024.0	11970.1	11989.3	4838	0	27
2023.01.27	16:00:00	11989.6	12093.9	11979.5	12070.4	10093	0	15
2023.01.27	17:00:00	12070.4	12139.4	12039.9	12062.4	14183	0	15
2023.01.27	18:00:00	12063.4	12156.0	12048.6	12143.4	8883	0	15
2023.01.27	19:00:00	12144.1	12188.1	12133.6	12171.8	7148	0	15
2023.01.27	20:00:00	12172.1	12209.8	12147.9	12203.1	5920	0	15
2023.01.27	21:00:00	12202.6	12229.3	12190.1	12221.9	5565	0	15
2023.01.27	22:00:00	12222.4	12254.0	12166.3	12170.3	7466	0	15
2023.01.27	23:00:00	12170.0	12177.7	12158.9	12167.9	861	0	15
2023.01.30	01:00:00	12146.9	12196.9	12136.7	12150.8	2480	0	27
2023.01.30	02:00:00	12151.9	12169.1	12139.7	12154.2	1605	0	27
2023.01.30	03:00:00	12155.4	12155.6	12128.9	12136.1	1231	0	27
2023.01.30	04:00:00	12136.8	12138.9	12119.9	12129.2	386	0	27
2023.01.30	05:00:00	12129.4	12133.6	12115.6	12130.4	754	0	27
2023.01.30	06:00:00	12130.4	12137.4	12121.9	12124.7	776	0	27
2023.01.30	07:00:00	12123.3	12123.3	12098.9	12115.3	435	0	27
2023.01.30	08:00:00	12116.1	12124.2	12102.9	12110.7	681	0	27
2023.01.30	09:00:00	12110.9	12113.9	12074.7	12081.2	1437	0	27
2023.01.30	10:00:00	12079.7	12080.1	12029.7	12038.3	3627	0	27
2023.01.30	11:00:00	12039.4	12063.6	12001.3	12019.7	4104	0	27
2023.01.30	12:00:00	12019.4	12028.4	12007.3	12024.3	2803	0	27
2023.01.30	13:00:00	12023.7	12025.7	11984.9	12006.2	2467	0	27
2023.01.30	14:00:00	12006.6	12035.9	12006.2	12028.8	1022	0	27
2023.01.30	15:00:00	12030.4	12043.2	12010.2	12031.2	1139	0	27
2023.01.30	16:00:00	12030.2	12077.5	12006.2	12065.9	10699	0	15
2023.01.30	17:00:00	12063.8	12088.8	11929.0	11973.2	14208	0	15
2023.01.30	18:00:00	11970.5	12017.3	11956.8	12006.3	10473	0	15
2023.01.30	19:00:00	12006.8	12014.3	11952.0	11966.4	8555	0	15
2023.01.30	20:00:00	11966.8	12003.3	11944.1	11967.4	7235	0	15
2023.01.30	21:00:00	11967.7	11979.8	11929.2	11946.3	6619	0	15
2023.01.30	22:00:00	11945.8	11965.0	11907.0	11916.5	7697	0	15
2023.01.30	23:00:00	11917.3	11942.3	11917.3	11935.3	647	0	15
2023.01.31	01:00:00	11933.4	11948.9	11925.9	11947.7	526	0	27
2023.01.31	02:00:00	11948.4	11949.9	11930.2	11940.1	495	0	27
2023.01.31	03:00:00	11941.1	11949.1	11923.4	11937.1	674	0	27
2023.01.31	04:00:00	11936.4	11942.3	11925.2	11926.9	479	0	27
2023.01.31	05:00:00	11928.1	11929.2	11868.9	11877.3	921	0	27
2023.01.31	06:00:00	11876.4	11883.7	11867.7	11882.6	582	0	27
2023.01.31	07:00:00	11883.2	11895.9	11872.6	11874.7	644	0	27
2023.01.31	08:00:00	11874.9	11892.6	11871.9	11887.3	835	0	27
2023.01.31	09:00:00	11886.4	11927.4	11877.4	11923.1	1504	0	27
2023.01.31	10:00:00	11923.2	11926.4	11852.7	11867.6	3172	0	27
2023.01.31	11:00:00	11867.9	11876.9	11852.9	11862.1	1967	0	27
2023.01.31	12:00:00	11863.4	11863.4	11829.7	11831.4	1655	0	27
2023.01.31	13:00:00	11830.7	11859.4	11816.7	11857.4	1291	0	27
2023.01.31	14:00:00	11856.9	11883.9	11851.2	11876.4	1950	0	27
2023.01.31	15:00:00	11877.7	11961.6	11867.7	11946.7	4852	0	27
2023.01.31	16:00:00	11947.9	12001.3	11915.9	11941.8	12812	0	15
2023.01.31	17:00:00	11941.6	12029.2	11923.5	12020.3	14924	0	15
2023.01.31	18:00:00	12021.2	12041.5	12006.8	12013.8	8297	0	15
2023.01.31	19:00:00	12014.5	12041.0	11988.5	12032.5	5827	0	15
2023.01.31	20:00:00	12033.2	12047.4	12006.4	12041.7	4654	0	15
2023.01.31	21:00:00	12041.3	12064.7	12034.7	12057.2	4615	0	15
2023.01.31	22:00:00	12056.9	12102.3	12018.3	12099.9	7604	0	15
2023.01.31	23:00:00	12100.4	12100.4	12056.1	12064.9	2454	0	15
2023.02.01	01:00:00	12059.7	12060.8	12041.3	12048.2	575	0	27
2023.02.01	02:00:00	12047.5	12067.9	12032.2	12034.2	905	0	27
2023.02.01	03:00:00	12033.5	12048.4	12030.3	12039.7	546	0	27
2023.02.01	04:00:00	12039.0	12040.2	12030.8	12032.7	382	0	27
2023.02.01	05:00:00	12033.4	12053.7	12032.7	12049.7	297	0	27
2023.02.01	06:00:00	12049.0	12064.5	12047.9	12052.6	303	0	27
2023.02.01	07:00:00	12051.6	12058.7	12046.0	12054.8	384	0	27
2023.02.01	08:00:00	12054.5	12061.2	12048.2	12057.8	510	0	27
2023.02.01	09:00:00	12057.7	12075.0	12051.0	12071.9	686	0	27
2023.02.01	10:00:00	12071.5	12093.1	12064.0	12072.3	1589	0	27
2023.02.01	11:00:00	12073.4	12080.5	12059.1	12062.5	1210	0	27
2023.02.01	12:00:00	12062.8	12071.1	12049.6	12056.2	1731	0	27
2023.02.01	13:00:00	12057.0	12077.2	12053.0	12077.2	646	0	27
2023.02.01	14:00:00	12077.0	12113.6	12071.9	12099.4	806	0	27
2023.02.01	15:00:00	12098.6	12102.6	12076.0	12081.0	2830	0	27
2023.02.01	16:00:00	12080.5	12103.6	12047.8	12092.6	9673	0	15
2023.02.01	17:00:00	12093.1	12100.7	12027.6	12033.1	13097	0	15
2023.02.01	18:00:00	12032.3	12088.9	12022.8	12067.1	6599	0	15
2023.02.01	19:00:00	12067.8	12078.1	12043.6	12069.1	5892	0	15
2023.02.01	20:00:00	12068.8	12104.9	12062.3	12079.9	5385	0	15
2023.02.01	21:00:00	12078.1	12329.3	12002.1	12285.0	32363	0	15
2023.02.01	22:00:00	12286.1	12461.2	12286.1	12364.8	21081	0	15
2023.02.01	23:00:00	12365.8	12468.3	12341.5	12451.6	6915	0	15
2023.02.02	01:00:00	12471.4	12504.4	12471.2	12490.3	2007	0	27
2023.02.02	02:00:00	12489.4	12491.2	12455.6	12481.2	1807	0	27
2023.02.02	03:00:00	12481.9	12487.3	12453.1	12468.2	1885	0	27
2023.02.02	04:00:00	12467.3	12472.7	12446.4	12454.6	850	0	27
2023.02.02	05:00:00	12454.6	12475.6	12450.7	12469.4	534	0	27
2023.02.02	06:00:00	12472.6	12489.6	12468.6	12485.2	524	0	27
2023.02.02	07:00:00	12485.1	12487.8	12469.7	12475.1	655	0	27
2023.02.02	08:00:00	12475.1	12481.6	12470.2	12480.9	774	0	27
2023.02.02	09:00:00	12480.1	12482.4	12453.3	12464.1	1218	0	27
2023.02.02	10:00:00	12465.1	12550.3	12462.9	12549.3	3198	0	27
2023.02.02	11:00:00	12548.1	12550.8	12509.8	12535.6	2176	0	27
2023.02.02	12:00:00	12536.3	12547.6	12512.7	12518.1	1281	0	27
2023.02.02	13:00:00	12518.8	12533.4	12501.7	12512.2	1112	0	27
2023.02.02	14:00:00	12513.1	12557.9	12498.2	12556.4	4116	0	27
2023.02.02	15:00:00	12555.6	12612.1	12534.1	12606.1	6387	0	27
2023.02.02	16:00:00	12606.3	12692.7	12591.6	12617.7	15523	0	15
2023.02.02	17:00:00	12618.2	12771.7	12593.2	12749.8	16646	0	15
2023.02.02	18:00:00	12750.9	12784.3	12726.8	12731.6	11313	0	15
2023.02.02	19:00:00	12731.9	12786.7	12717.1	12779.9	8088	0	15
2023.02.02	20:00:00	12780.2	12872.9	12775.9	12872.9	6547	0	15
2023.02.02	21:00:00	12872.6	12879.9	12660.9	12665.4	13452	0	15
2023.02.02	22:00:00	12666.2	12800.2	12636.7	12800.2	15543	0	15
2023.02.02	23:00:00	12798.6	12892.3	12562.8	12618.3	13343	0	15
2023.02.03	01:00:00	12683.9	12691.6	12599.7	12608.5	2863	0	27
2023.02.03	02:00:00	12608.7	12629.3	12605.5	12616.9	1417	0	27
2023.02.03	03:00:00	12616.9	12621.4	12601.0	12603.7	1279	0	27
2023.02.03	04:00:00	12603.8	12606.3	12563.9	12581.6	1550	0	27
2023.02.03	05:00:00	12582.3	12595.5	12580.6	12595.0	789	0	27
2023.02.03	06:00:00	12595.2	12608.4	12589.6	12600.7	632	0	27
2023.02.03	07:00:00	12600.3	12620.8	12589.9	12605.8	943	0	27
2023.02.03	08:00:00	12605.7	12618.5	12587.4	12599.0	1062	0	27
2023.02.03	09:00:00	12598.9	12601.3	12544.0	12560.1	2427	0	27
2023.02.03	10:00:00	12560.2	12561.3	12526.7	12555.5	3474	0	27
2023.02.03	11:00:00	12555.4	12614.0	12543.5	12598.0	1738	0	27
2023.02.03	12:00:00	12597.3	12609.9	12575.6	12598.1	1470	0	27
2023.02.03	13:00:00	12597.7	12628.8	12580.6	12621.6	1481	0	27
2023.02.03	14:00:00	12620.9	12682.5	12619.0	12678.7	2518	0	27
2023.02.03	15:00:00	12678.8	12705.8	12514.6	12534.7	11254	0	27
2023.02.03	16:00:00	12534.6	12699.5	12496.4	12670.3	20887	0	15
2023.02.03	17:00:00	12668.2	12802.2	12614.0	12748.5	24891	0	15
2023.02.03	18:00:00	12749.2	12826.9	12716.9	12725.4	14566	0	15
2023.02.03	19:00:00	12725.1	12791.4	12668.5	12677.4	11261	0	15
2023.02.03	20:00:00	12677.0	12684.6	12566.6	12624.3	15477	0	15
2023.02.03	21:00:00	12624.9	12630.3	12550.6	12561.5	13019	0	15
2023.02.03	22:00:00	12561.1	12603.5	12528.1	12572.1	11861	0	15
2023.02.03	23:00:00	12573.6	12575.9	12556.0	12564.3	679	0	15
2023.02.06	01:00:00	12519.7	12551.8	12497.9	12537.6	3411	0	27
2023.02.06	02:00:00	12537.9	12541.7	12517.2	12531.3	1918	0	27
2023.02.06	03:00:00	12531.2	12548.8	12510.4	12542.7	1970	0	27
2023.02.06	04:00:00	12542.2	12550.3	12519.2	12522.2	1712	0	27
2023.02.06	05:00:00	12521.3	12526.2	12515.2	12519.3	740	0	27
2023.02.06	06:00:00	12519.4	12528.4	12506.7	12513.7	909	0	27
2023.02.06	07:00:00	12513.7	12521.1	12489.4	12519.4	1100	0	27
2023.02.06	08:00:00	12520.3	12526.4	12493.4	12495.1	1320	0	27
2023.02.06	09:00:00	12494.9	12513.7	12489.2	12499.4	2267	0	27
2023.02.06	10:00:00	12500.9	12522.4	12477.6	12481.6	4124	0	27
2023.02.06	11:00:00	12482.7	12486.2	12434.7	12434.9	3681	0	27
2023.02.06	12:00:00	12435.8	12444.3	12413.7	12439.6	2877	0	27
2023.02.06	13:00:00	12438.8	12443.2	12404.7	12440.9	2678	0	27
2023.02.06	14:00:00	12440.2	12484.8	12440.2	12475.3	2327	0	27
2023.02.06	15:00:00	12475.2	12485.4	12428.7	12448.3	3084	0	27
2023.02.06	16:00:00	12447.9	12516.2	12435.4	12497.4	14358	0	15
2023.02.06	17:00:00	12497.3	12538.6	12405.4	12505.0	17626	0	15
2023.02.06	18:00:00	12505.5	12555.8	12478.0	12486.3	10228	0	15
2023.02.06	19:00:00	12486.0	12515.0	12465.8	12492.0	8301	0	15
2023.02.06	20:00:00	12491.5	12494.8	12450.5	12476.8	8009	0	15
2023.02.06	21:00:00	12476.5	12520.8	12459.5	12479.0	6930	0	15
2023.02.06	22:00:00	12478.3	12482.8	12415.8	12461.5	8181	0	15
2023.02.06	23:00:00	12460.8	12466.9	12451.4	12459.6	366	0	15
2023.02.07	01:00:00	12464.4	12484.2	12457.7	12482.6	656	0	27
2023.02.07	02:00:00	12482.2	12501.8	12479.4	12499.8	444	0	27
2023.02.07	03:00:00	12499.7	12513.1	12497.9	12510.1	752	0	27
2023.02.07	04:00:00	12510.8	12510.9	12496.1	12504.8	469	0	27
2023.02.07	05:00:00	12504.9	12505.2	12486.9	12490.9	476	0	27
2023.02.07	06:00:00	12491.6	12497.8	12476.4	12477.2	310	0	27
2023.02.07	07:00:00	12477.9	12492.8	12477.9	12485.3	305	0	27
2023.02.07	08:00:00	12484.6	12490.6	12478.9	12483.1	372	0	27
2023.02.07	09:00:00	12482.7	12498.4	12471.1	12475.6	816	0	27
2023.02.07	10:00:00	12475.7	12478.3	12422.9	12462.8	4967	0	27
2023.02.07	11:00:00	12462.7	12519.7	12462.3	12507.3	2641	0	27
2023.02.07	12:00:00	12507.4	12515.3	12477.2	12478.6	728	0	27
2023.02.07	13:00:00	12477.8	12492.7	12471.2	12490.1	2116	0	27
2023.02.07	14:00:00	12489.4	12512.9	12489.1	12507.1	1574	0	27
2023.02.07	15:00:00	12507.2	12508.8	12450.9	12466.7	2014	0	27
2023.02.07	16:00:00	12466.4	12500.8	12436.8	12445.3	11743	0	15
2023.02.07	17:00:00	12444.9	12485.2	12425.2	12462.8	11307	0	15
2023.02.07	18:00:00	12463.5	12541.8	12463.5	12519.4	7766	0	15
2023.02.07	19:00:00	12518.3	12725.8	12484.0	12689.5	15447	0	15
2023.02.07	20:00:00	12690.7	12711.8	12407.3	12461.5	28933	0	15
2023.02.07	21:00:00	12461.2	12658.8	12458.0	12645.5	17125	0	15
2023.02.07	22:00:00	12646.9	12766.0	12608.0	12719.5	11046	0	15
2023.02.07	23:00:00	12716.9	12719.6	12668.4	12687.9	1443	0	15
2023.02.08	01:00:00	12699.0	12722.2	12692.0	12696.6	852	0	27
2023.02.08	02:00:00	12696.7	12710.9	12686.0	12710.0	751	0	27
2023.02.08	03:00:00	12710.2	12722.3	12698.3	12707.4	847	0	27
2023.02.08	04:00:00	12707.3	12715.4	12704.0	12713.3	623	0	27
2023.02.08	05:00:00	12713.8	12743.7	12711.3	12730.5	643	0	27
2023.02.08	06:00:00	12730.6	12738.7	12727.1	12734.2	431	0	27
2023.02.08	07:00:00	12734.1	12754.8	12723.7	12750.1	533	0	27
2023.02.08	08:00:00	12750.4	12752.6	12719.8	12722.8	934	0	27
2023.02.08	09:00:00	12722.7	12741.2	12701.5	12725.8	1886	0	27
2023.02.08	10:00:00	12726.7	12734.9	12664.4	12696.3	5118	0	27
2023.02.08	11:00:00	12696.4	12717.3	12679.1	12701.1	2264	0	27
2023.02.08	12:00:00	12701.4	12703.5	12671.0	12703.2	2391	0	27
2023.02.08	13:00:00	12704.0	12709.9	12685.7	12697.4	1804	0	27
2023.02.08	14:00:00	12699.2	12729.0	12672.4	12686.3	2678	0	27
2023.02.08	15:00:00	12687.1	12690.4	12657.6	12666.8	2675	0	27
2023.02.08	16:00:00	12666.0	12698.9	12611.0	12647.5	13108	0	15
2023.02.08	17:00:00	12645.7	12680.3	12550.1	12561.6	16101	0	15
2023.02.08	18:00:00	12561.1	12569.9	12469.1	12532.4	12267	0	15
2023.02.08	19:00:00	12531.1	12556.4	12494.9	12546.1	8952	0	15
2023.02.08	20:00:00	12546.4	12577.1	12493.6	12521.6	9565	0	15
2023.02.08	21:00:00	12521.9	12555.9	12490.6	12521.1	8023	0	15
2023.02.08	22:00:00	12520.6	12524.1	12467.6	12501.6	9624	0	15
2023.02.08	23:00:00	12501.3	12516.4	12488.8	12516.2	715	0	15
2023.02.09	01:00:00	12506.6	12524.7	12498.3	12517.5	421	0	27
2023.02.09	02:00:00	12518.2	12532.5	12518.2	12529.3	393	0	27
2023.02.09	03:00:00	12530.2	12541.6	12524.9	12537.8	443	0	27
2023.02.09	04:00:00	12538.1	12549.5	12536.3	12542.8	275	0	27
2023.02.09	05:00:00	12543.5	12548.8	12531.8	12538.4	506	0	27
2023.02.09	06:00:00	12537.7	12538.8	12528.7	12533.5	161	0	27
2023.02.09	07:00:00	12534.2	12568.6	12512.8	12548.2	1264	0	27
2023.02.09	08:00:00	12547.0	12565.7	12543.2	12560.5	1049	0	27
2023.02.09	09:00:00	12561.1	12572.8	12551.3	12563.4	1790	0	27
2023.02.09	10:00:00	12562.7	12628.8	12562.7	12613.2	3865	0	27
2023.02.09	11:00:00	12613.3	12659.9	12607.8	12659.4	1187	0	27
2023.02.09	12:00:00	12661.5	12676.8	12639.8	12675.7	1198	0	27
2023.02.09	13:00:00	12675.8	12677.3	12628.8	12646.3	836	0	27
2023.02.09	14:00:00	12646.7	12647.0	12617.3	12619.0	1340	0	27
2023.02.09	15:00:00	12620.8	12673.0	12620.6	12670.2	2795	0	27
2023.02.09	16:00:00	12670.5	12685.4	12591.6	12630.4	12209	0	15
2023.02.09	17:00:00	12630.7	12664.0	12569.9	12610.1	16762	0	15
2023.02.09	18:00:00	12610.4	12611.4	12514.6	12538.9	12523	0	15
2023.02.09	19:00:00	12538.1	12572.4	12457.1	12499.3	8590	0	15
2023.02.09	20:00:00	12498.1	12521.0	12450.4	12463.1	9759	0	15
2023.02.09	21:00:00	12462.1	12475.4	12413.2	12426.9	8976	0	15
2023.02.09	22:00:00	12427.4	12427.4	12326.1	12385.6	10747	0	15
2023.02.09	23:00:00	12386.8	12408.5	12375.8	12408.2	1445	0	15
2023.02.10	01:00:00	12392.5	12406.8	12385.5	12391.2	830	0	27
2023.02.10	02:00:00	12391.6	12393.9	12359.8	12371.4	1315	0	27
2023.02.10	03:00:00	12372.1	12382.8	12368.4	12379.3	1011	0	27
2023.02.10	04:00:00	12379.1	12381.6	12359.0	12359.8	729	0	27
2023.02.10	05:00:00	12359.3	12359.3	12338.5	12349.7	802	0	27
2023.02.10	06:00:00	12349.0	12354.5	12334.6	12345.5	536	0	27
2023.02.10	07:00:00	12345.0	12362.8	12345.0	12362.0	910	0	27
2023.02.10	08:00:00	12361.6	12371.3	12357.4	12366.8	671	0	27
2023.02.10	09:00:00	12366.8	12374.3	12355.3	12362.5	3032	0	27
2023.02.10	10:00:00	12360.7	12402.2	12356.7	12375.7	5919	0	27
2023.02.10	11:00:00	12375.3	12385.2	12287.5	12289.8	5661	0	27
2023.02.10	12:00:00	12289.8	12303.2	12256.4	12280.1	4382	0	27
2023.02.10	13:00:00	12280.0	12280.0	12228.7	12244.1	4109	0	27
2023.02.10	14:00:00	12244.4	12263.3	12226.9	12243.3	3695	0	27
2023.02.10	15:00:00	12242.5	12306.3	12238.6	12287.3	2748	0	27
2023.02.10	16:00:00	12287.8	12350.2	12269.1	12300.4	14984	0	15
2023.02.10	17:00:00	12306.7	12377.9	12241.6	12289.9	20209	0	15
2023.02.10	18:00:00	12288.5	12316.9	12234.6	12239.6	11239	0	15
2023.02.10	19:00:00	12239.1	12262.6	12200.4	12259.6	9908	0	15
2023.02.10	20:00:00	12259.9	12325.5	12254.3	12261.9	7941	0	15
2023.02.10	21:00:00	12262.4	12285.4	12237.1	12281.4	7135	0	15
2023.02.10	22:00:00	12282.4	12320.1	12254.4	12303.0	8096	0	15
2023.02.10	23:00:00	12302.5	12305.2	12288.1	12297.9	540	0	15
2023.02.13	01:00:00	12310.9	12312.4	12250.4	12262.9	2511	0	27
2023.02.13	02:00:00	12264.3	12272.4	12247.1	12267.6	1585	0	27
2023.02.13	03:00:00	12267.4	12269.2	12221.7	12241.3	2889	0	27
2023.02.13	04:00:00	12241.4	12248.8	12232.8	12247.3	1228	0	27
2023.02.13	05:00:00	12248.2	12270.4	12237.9	12239.8	1194	0	27
2023.02.13	06:00:00	12238.9	12249.1	12238.4	12240.1	871	0	27
2023.02.13	07:00:00	12241.1	12262.7	12239.4	12259.8	832	0	27
2023.02.13	08:00:00	12258.9	12265.7	12256.2	12264.4	880	0	27
2023.02.13	09:00:00	12263.7	12290.8	12258.1	12282.8	1523	0	27
2023.02.13	10:00:00	12283.6	12312.1	12270.7	12308.4	3776	0	27
2023.02.13	11:00:00	12308.8	12340.2	12308.8	12323.4	2781	0	27
2023.02.13	12:00:00	12323.9	12351.8	12318.3	12348.7	1760	0	27
2023.02.13	13:00:00	12349.2	12362.6	12342.4	12349.7	1437	0	27
2023.02.13	14:00:00	12351.8	12389.3	12346.8	12369.4	1876	0	27
2023.02.13	15:00:00	12369.7	12378.6	12337.4	12339.9	1277	0	27
2023.02.13	16:00:00	12339.7	12422.2	12308.9	12418.0	12353	0	15
2023.02.13	17:00:00	12417.5	12465.0	12373.0	12448.0	12600	0	15
2023.02.13	18:00:00	12448.3	12504.5	12448.3	12485.9	7513	0	15
2023.02.13	19:00:00	12486.3	12509.8	12483.5	12493.0	5447	0	15
2023.02.13	20:00:00	12493.3	12523.1	12468.5	12516.0	5181	0	15
2023.02.13	21:00:00	12516.3	12523.0	12442.4	12466.5	6287	0	15
2023.02.13	22:00:00	12466.8	12503.5	12439.0	12501.2	7830	0	15
2023.02.13	23:00:00	12500.5	12505.7	12494.4	12501.4	469	0	15
2023.02.14	01:00:00	12499.4	12502.5	12490.3	12493.9	348	0	27
2023.02.14	02:00:00	12494.6	12494.6	12477.0	12487.9	395	0	27
2023.02.14	03:00:00	12488.9	12496.9	12471.9	12479.7	631	0	27
2023.02.14	04:00:00	12479.9	12483.1	12465.3	12470.1	453	0	27
2023.02.14	05:00:00	12470.8	12479.5	12460.0	12477.1	403	0	27
2023.02.14	06:00:00	12477.8	12487.6	12473.4	12478.9	360	0	27
2023.02.14	07:00:00	12479.2	12481.8	12471.4	12473.6	316	0	27
2023.02.14	08:00:00	12473.7	12491.5	12470.8	12486.1	701	0	27
2023.02.14	09:00:00	12485.9	12512.4	12482.1	12508.3	1115	0	27
2023.02.14	10:00:00	12509.3	12513.0	12478.9	12484.3	2868	0	27
2023.02.14	11:00:00	12484.7	12530.2	12480.9	12514.9	2981	0	27
2023.02.14	12:00:00	12515.6	12547.6	12509.1	12537.9	1716	0	27
2023.02.14	13:00:00	12537.4	12552.5	12527.4	12531.6	1443	0	27
2023.02.14	14:00:00	12532.6	12555.1	12529.3	12547.3	1711	0	27
