年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2013/03,2382,廣達,14574,1.17,969148,0.38,5.0554,TW0002382009
2013/03,2409,友達,60870,0.97,803482,0.69,2.3254,TW0002409000
2013/03,2412,中華電,28831,3.23,2675512,0.37,0.651,TW0002412004
2013/03,2454,聯發科,9519,3.93,3255345,0.71,2.5488,TW0002454006
2013/03,2474,可成,5238,0.86,712365,0.7,1.4923,TW0002474004
2013/03,2498,宏達電,5692,1.68,1391598,0.67,-11.733,TW0002498003
2013/03,2801,彰銀,26600,0.57,472149,0.37,2.3054,TW0002801008
2013/03,2880,華南金,49317,1.03,853182,0.57,-0.2881,TW0002880002
2013/03,2881,富邦金,51287,2.65,2195080,0.54,6.9998,TW0002881000
2013/03,2882,國泰金,52390,2.59,2145380,0.48,8.9094,TW0002882008
2013/03,2883,開發金,107538,1.11,919448,0.71,-3.1712,TW0002883006
2013/03,2885,元大金,73024,1.34,1109965,0.74,-0.9771,TW0002885001
2013/03,2886,兆豐金,69285,2.02,1673231,0.61,-1.227,TW0002886009
2013/03,2890,永豐金,53106,0.92,762065,0.7,6.2963,TW0002890001
2013/03,2891,中信金,91933,1.97,1631814,0.67,1.1395,TW0002891009
2013/03,2892,第一金,48595,1.1,911165,0.6,-0.7936,TW0002892007
2013/03,2912,統一超,4241,0.85,704082,0.41,1.2196,TW0002912003
2013/03,3008,大立光,762,0.72,596399,0.57,-2.1252,TW0003008009
2013/03,3045,台灣大,12731,1.56,1292198,0.37,-1.9325,TW0003045001
2013/03,3231,緯創,16691,0.67,554982,0.76,0.7575,TW0003231007
2013/03,3481,群創,49520,1.1,911165,0.54,12.1952,TW0003481008
2013/03,3673,TPK-KY,1980,1.42,1176231,0.61,5.6939,KYG898431096
2013/03,3697,F-晨星,2096,0.62,513566,0.39,9.8653,KYG6320A1004
2013/03,4904,遠傳,12160,1.01,836615,0.37,0.1456,TW0004904008
2013/03,5880,合庫金,38752,0.8,662666,0.48,0.5884,TW0005880009
2013/03,6505,台塑化,14410,1.35,1118248,0.15,-5.9393,TW0006505001
2013/03,M1100,水泥工業,,1.84,1524131,,-1.4354,
2013/03,M1200,食品工業,,2.14,1772630,,1.9964,
2013/03,M1300,塑膠工業,,8.57,7098805,,-5.927,
2013/03,M1400,紡織纖維,,1.07,886315,,-1.8164,
2013/03,M2000,鋼鐵工業,,2.88,2385596,,-3.5386,
2013/03,M2100,橡膠工業,,1.3,1076832,,7.2501,
2013/03,M2200,汽車工業,,1.4,1159665,,7.4664,
2013/03,M2900,貿易百貨,,0.85,704082,,-0.901,
2013/03,M9700,油電燃氣業,,1.35,1118248,,-5.5058,
2013/03,TT99,基金總規模,,,82833194,,,
2013/02,1301,台塑,44126,3.79,3309466,0.72,-6.4839,TW0001301000
2013/02,1303,南亞,56628,3.69,3222145,0.72,-5.1667,TW0001303006
2013/02,2317,鴻海,85290,7.98,6968215,0.72,-3.199,TW0002317005
2013/02,2330,台積電,185338,22.18,19367797,0.72,2.9555,TW0002330008
2013/02,2454,聯發科,9714,3.71,3239609,0.72,3.2509,TW0002454006
2013/02,M1300,塑膠工業,,7.48,6531610,,-5.0795,
2013/02,TT99,基金總規模,,,87320996,,,
2013/01,1301,台塑,47546,4.09,3813172,0.78,2.0357,TW0001301000
2013/01,1303,南亞,61067,3.93,3664002,0.78,7.1429,TW0001303006
2013/01,2317,鴻海,91906,8.32,7756869,0.78,-5.0619,TW0002317005
2013/01,2330,台積電,199782,21.75,20277872,0.77,4.6391,TW0002330008
2013/01,2454,聯發科,10478,3.63,3384307,0.78,-0.1546,TW0002454006
2013/01,M1300,塑膠工業,,8.02,7477174,,4.7041,
2013/01,TT99,基金總規模,,,93231596,,,
2012/12,1101,台泥,29572,1.22,1150337,0.8,2.2339,TW0001101004
2012/12,1102,亞泥,19439,0.77,726032,0.6,-0.0002,TW0001102002
2012/12,1216,統一,38919,2.2,2074378,0.8,2.6975,TW0001216000
2012/12,1301,台塑,48944,4.08,3847028,0.8,2.7453,TW0001301000
2012/12,1303,南亞,62804,3.73,3517013,0.8,8.9494,TW0001303006
2012/12,1326,台化,34070,2.71,2555256,0.6,9.0118,TW0001326007
2012/12,1402,遠東新,30196,1.06,999473,0.6,-4.1967,TW0001402006
2012/12,1722,台肥,5846,0.47,443163,0.6,0.2644,TW0001722007
2012/12,2002,中鋼,91704,2.66,2508111,0.6,2.8195,TW0002002003
2012/12,2105,正新,16882,1.35,1272914,0.6,1.7544,TW0002105004
2012/12,2201,裕隆,9429,0.55,518594,0.6,4.7619,TW0002201001
2012/12,2207,和泰車,3278,0.81,763748,0.6,8.3722,TW0002207008
2012/12,2301,光寶科,18344,0.75,707174,0.8,-2.8968,TW0002301009
2012/12,2303,聯電,103961,1.29,1216340,0.8,3.9998,TW0002303005
2012/12,2308,台達電,19301,2.18,2055520,0.8,2.4039,TW0002308004
2012/12,2311,日月光,61363,1.64,1546354,0.81,3.4904,TW0002311008
2012/12,2317,鴻海,94608,8.92,8410659,0.8,-4.6137,TW0002317005
2012/12,2324,仁寶,35208,0.73,688316,0.8,-0.5089,TW0002324001
2012/12,2325,矽品,24941,0.82,773177,0.8,-1.431,TW0002325008
2012/12,2330,台積電,206077,21.2,19989457,0.8,-1.7225,TW0002330008
2012/12,2347,聯強,12689,0.72,678887,0.8,-3.4296,TW0002347002
2012/12,2353,宏碁,22824,0.61,575168,0.81,-0.3951,TW0002353000
2012/12,2354,鴻準,9854,0.95,895754,0.8,-10.4434,TW0002354008
2012/12,2357,華碩,6007,2.08,1961230,0.8,1.8723,TW0002357001
2012/12,2382,廣達,23055,1.67,1574641,0.6,-6.4381,TW0002382009
2012/12,2409,友達,70355,0.97,914612,0.8,5.2633,TW0002409000
2012/12,2412,中華電,30432,3.05,2875842,0.39,0.6391,TW0002412004
2012/12,2454,聯發科,10784,3.7,3488726,0.8,-2.1179,TW0002454006
2012/12,2474,可成,6024,0.92,867467,0.8,-3.3558,TW0002474004
2012/12,2498,宏達電,6809,2.17,2046091,0.8,12.9702,TW0002498003
2012/12,2801,彰銀,33696,0.57,537452,0.47,1.2697,TW0002801008
2012/12,2880,華南金,51635,0.92,867467,0.6,2.1278,TW0002880002
2012/12,2881,富邦金,57219,2.13,2008375,0.6,6.3636,TW0002881000
2012/12,2882,國泰金,65554,2.19,2064949,0.6,1.777,TW0002882008
2012/12,2883,開發金,115381,0.93,876896,0.8,7.1934,TW0002883006
2012/12,2885,元大金,80099,1.27,1197482,0.8,1.7006,TW0002885001
2012/12,2886,兆豐金,69257,1.66,1565212,0.61,-0.6592,TW0002886009
2012/12,2890,永豐金,59831,0.79,744890,0.79,2.0493,TW0002890001
2012/12,2891,中信金,99513,1.81,1706647,0.8,1.7805,TW0002891009
2012/12,2892,第一金,48477,0.91,858038,0.6,-0.2818,TW0002892007
2012/12,2912,統一超,6246,1.03,971186,0.6,4.3625,TW0002912003
2012/12,3008,大立光,800,0.66,622313,0.6,-2.0152,TW0003008009
2012/12,3045,台灣大,13394,1.52,1433206,0.39,2.3922,TW0003045001
2012/12,3231,緯創,17229,0.55,518594,0.78,-5.6428,TW0003231007
2012/12,3481,群創,58629,0.97,914612,0.74,20.0002,TW0003481008
2012/12,3673,TPK-KY,1856,1.01,952328,0.57,10.5603,KYG898431096
2012/12,3697,F-晨星,3201,0.74,697745,0.6,-12.4499,KYG6320A1004
2012/12,4904,遠傳,12725,1,942899,0.39,1.7857,TW0004904008
2012/12,5880,合庫金,49019,0.85,801464,0.6,2.1876,TW0005880009
2012/12,6505,台塑化,15130,1.38,1301201,0.16,-2.6046,TW0006505001
2012/12,M1100,水泥工業,,1.99,1876369,,1.6851,
2012/12,M1200,食品工業,,2.2,2074378,,2.4843,
2012/12,M1300,塑膠工業,,10.52,9919297,,6.2223,
2012/12,M1400,紡織纖維,,1.06,999473,,1.3592,
2012/12,M2000,鋼鐵工業,,2.66,2508111,,4.0947,
2012/12,M2100,橡膠工業,,1.35,1272914,,0.7726,
2012/12,M2200,汽車工業,,1.36,1282343,,3.7648,
2012/12,M2900,貿易百貨,,1.03,971186,,4.8452,
2012/12,M9700,油電燃氣業,,1.38,1301201,,-2.3752,
2012/12,TT99,基金總規模,,,94289894,,,
2012/11,1301,台塑,51426,4,3934070,0.84,-3.8947,TW0001301000
2012/11,1303,南亞,66014,3.45,3393135,0.84,-0.1945,TW0001303006
2012/11,2317,鴻海,99513,9.43,9274570,0.84,5.0736,TW0002317005
2012/11,2330,台積電,216633,21.74,21381671,0.84,11.2739,TW0002330008
2012/11,2454,聯發科,11338,3.81,3747202,0.84,1.849,TW0002454006
2012/11,M1300,塑膠工業,,7.45,7327205,,-1.2884,
2012/11,TT99,基金總規模,,,98351752,,,
2012/10,1301,台塑,50444,4.43,4015339,0.82,-5.0121,TW0001301000
2012/10,1303,南亞,64768,3.68,3335541,0.83,-12.415,TW0001303006
2012/10,2317,鴻海,97588,9.55,8656091,0.83,-3.587,TW0002317005
2012/10,2330,台積電,212344,20.78,18834929,0.82,-1.225,TW0002330008
2012/10,2454,聯發科,11117,3.98,3607460,0.82,4.8468,TW0002454006
2012/10,M1300,塑膠工業,,8.11,7350880,,-10.1732,
2012/10,TT99,基金總規模,,,90639698,,,
2012/09,1101,台泥,27964,1.11,1015087,0.76,11.5208,TW0001101004
2012/09,1102,亞泥,18265,0.74,676725,0.57,7.7034,TW0001102002
2012/09,1216,統一,36756,2.09,1911290,0.76,8.4462,TW0001216000
2012/09,1301,台塑,46270,4.24,3877449,0.76,3.8414,TW0001301000
2012/09,1303,南亞,59255,3.81,3484217,0.76,4.4405,TW0001303006
2012/09,1326,台化,32263,2.78,2542289,0.57,1.9403,TW0001326007
2012/09,1402,遠東新,28457,1.03,941927,0.56,5.0793,TW0001402006
2012/09,1722,台肥,5521,0.48,438956,0.56,7.5781,TW0001722007
2012/09,2002,中鋼,86492,2.53,2313666,0.57,4.2885,TW0002002003
2012/09,2105,正新,15915,1.34,1225420,0.57,5.7691,TW0002105004
2012/09,2201,裕隆,8835,0.57,521261,0.56,8.4562,TW0002201001
2012/09,2207,和泰車,3099,0.71,649290,0.57,-3.009,TW0002207008
2012/09,2301,光寶科,17396,0.72,658435,0.76,4.4141,TW0002301009
2012/09,2303,聯電,98196,1.31,1197985,0.76,1.6668,TW0002303005
2012/09,2308,台達電,17968,2.23,2039318,0.74,11.2743,TW0002308004
2012/09,2311,日月光,57864,1.43,1307724,0.76,0.8931,TW0002311008
2012/09,2317,鴻海,89362,8.99,8221288,0.76,8.4906,TW0002317005
2012/09,2324,仁寶,33317,0.96,877913,0.76,0.381,TW0002324001
2012/09,2325,矽品,23528,0.84,768174,0.76,-3.4023,TW0002325008
2012/09,2330,台積電,194508,19.1,17466809,0.75,7.8028,TW0002330008
2012/09,2347,聯強,11844,0.86,786464,0.75,-0.5989,TW0002347002
2012/09,2353,宏碁,21275,0.67,612710,0.75,8.8848,TW0002353000
2012/09,2354,鴻準,9305,1.16,1060811,0.75,0,TW0002354008
2012/09,2357,華碩,5685,1.98,1810695,0.76,6.5219,TW0002357001
2012/09,2382,廣達,21718,1.85,1691811,0.56,0.7761,TW0002382009
2012/09,2409,友達,66430,0.77,704159,0.75,16.6114,TW0002409000
2012/09,2412,中華電,28730,2.95,2697753,0.37,3.7567,TW0002412004
2012/09,2454,聯發科,10194,3.45,3154999,0.76,-3.2811,TW0002454006
2012/09,2474,可成,5699,0.86,786464,0.76,-7.6922,TW0002474004
2012/09,2498,宏達電,6440,2,1828985,0.76,10.0774,TW0002498003
2012/09,2801,彰銀,31633,0.55,502971,0.44,2.9127,TW0002801008
2012/09,2880,華南金,48921,0.88,804753,0.57,2.1741,TW0002880002
2012/09,2881,富邦金,53895,1.88,1719246,0.57,7.227,TW0002881000
2012/09,2882,國泰金,62127,2.14,1957014,0.57,10.1399,TW0002882008
2012/09,2883,開發金,109739,0.87,795609,0.76,2.1126,TW0002883006
2012/09,2885,元大金,75416,1.27,1161406,0.75,10.7913,TW0002885001
2012/09,2886,兆豐金,65552,1.62,1481478,0.57,0.2216,TW0002886009
2012/09,2890,永豐金,57017,0.77,704159,0.76,3.7816,TW0002890001
2012/09,2891,中信金,94033,1.82,1664377,0.76,7.5843,TW0002891009
2012/09,2892,第一金,45851,0.91,832188,0.56,4.611,TW0002892007
2012/09,2912,統一超,5883,1.01,923638,0.57,-1.5676,TW0002912003
2012/09,3008,大立光,753,0.5,457246,0.56,-2.5682,TW0003008009
2012/09,3045,台灣大,12649,1.48,1353449,0.37,-3.6036,TW0003045001
2012/09,3231,緯創,16367,0.63,576130,0.75,5.0746,TW0003231007
2012/09,3481,群創,54097,0.63,576130,0.68,11.5852,TW0003481008
2012/09,3673,TPK-KY,1760,0.74,676725,0.57,-0.6459,KYG898431096
2012/09,3697,F-晨星,3029,0.78,713304,0.57,-1.2577,KYG6320A1004
2012/09,4904,遠傳,12109,0.96,877913,0.37,-1.7615,TW0004904008
2012/09,5880,合庫金,44458,0.79,722449,0.55,-1.2156,TW0005880009
2012/09,6505,台塑化,14325,1.38,1262000,0.15,3.1614,TW0006505001
2012/09,M1100,水泥工業,,1.85,1691811,,9.3524,
2012/09,M1200,食品工業,,2.09,1911290,,7.5564,
2012/09,M1300,塑膠工業,,10.83,9903955,,3.559,
2012/09,M1400,紡織纖維,,1.03,941927,,5.5288,
2012/09,M2000,鋼鐵工業,,2.53,2313666,,5.8729,
2012/09,M2100,橡膠工業,,1.34,1225420,,5.8257,
2012/09,M2200,汽車工業,,1.28,1170551,,0.9929,
2012/09,M2900,貿易百貨,,1.01,923638,,4.063,
2012/09,M9700,油電燃氣業,,1.38,1262000,,3.1921,
2012/09,TT99,基金總規模,,,91449260,,,
2012/08,1301,台塑,50415,4.3,4068487,0.82,-2.7708,TW0001301000
2012/08,1303,南亞,64702,3.85,3642715,0.82,-3.7606,TW0001303006
2012/08,2317,鴻海,96290,8.63,8165358,0.81,12.0414,TW0002317005
2012/08,2330,台積電,211835,18.65,17645878,0.82,2.8394,TW0002330008
2012/08,2454,聯發科,11117,3.76,3557560,0.82,25.4901,TW0002454006
2012/08,M1300,塑膠工業,,8.15,7711201,,-2.6324,
2012/08,TT99,基金總規模,,,94615968,,,
2012/07,1301,台塑,57145,4.6,4743038,0.93,9.399,TW0001301000
2012/07,1303,南亞,73322,4.16,4289356,0.93,13.8911,TW0001303006
2012/07,2317,鴻海,99088,8.13,8382803,0.93,-5.369,TW0002317005
2012/07,2330,台積電,240207,18.87,19456765,0.93,3.3109,TW0002330008
2012/07,2412,中華電,35401,3.09,3186084,0.46,1.5866,TW0002412004
2012/07,M1300,塑膠工業,,8.76,9032393,,4.6667,
2012/07,TT99,基金總規模,,,103109513,,,
2012/06,1101,台泥,33526,1.2,1185160,0.91,4.7406,TW0001101004
2012/06,1102,亞泥,21361,0.81,799983,0.68,5.049,TW0001102002
2012/06,1216,統一,41497,2,1975267,0.91,6.0132,TW0001216000
2012/06,1301,台塑,55817,4.51,4454228,0.91,2.1769,TW0001301000
2012/06,1303,南亞,71576,3.87,3822143,0.91,1.9085,TW0001303006
2012/06,1326,台化,38926,3.09,3051788,0.68,-0.7594,TW0001326007
2012/06,1402,遠東新,33548,1.07,1056768,0.69,4.3045,TW0001402006
2012/06,1722,台肥,6652,0.46,454312,0.68,-1.5849,TW0001722007
2012/06,2002,中鋼,102996,2.92,2883890,0.69,0.0003,TW0002002003
2012/06,2105,正新,16856,1.28,1264171,0.68,4.1665,TW0002105004
2012/06,2201,裕隆,10743,0.57,562951,0.68,1.3538,TW0002201001
2012/06,2207,和泰車,3736,0.73,720973,0.68,-1.2786,TW0002207008
2012/06,2301,光寶科,20918,0.79,780231,0.92,-2.356,TW0002301009
2012/06,2303,聯電,118669,1.55,1530832,0.92,-1.5269,TW0002303005
2012/06,2308,台達電,21730,2,1975267,0.9,9.255,TW0002308004
2012/06,2311,日月光,60995,1.51,1491327,0.92,-13.4511,TW0002311008
2012/06,2317,鴻海,96885,8.77,8661548,0.91,2.1714,TW0002317005
2012/06,2324,仁寶,40444,1.12,1106150,0.92,-11.2012,TW0002324001
2012/06,2325,矽品,28489,0.9,888870,0.91,-4.0001,TW0002325008
2012/06,2330,台積電,234700,19.32,19081084,0.91,-4.4654,TW0002330008
2012/06,2347,聯強,14284,1.05,1037015,0.91,8.8456,TW0002347002
2012/06,2353,宏碁,25973,0.81,799983,0.92,0.8183,TW0002353000
2012/06,2354,鴻準,10657,1.16,1145655,0.91,0.0002,TW0002354008
2012/06,2357,華碩,6875,1.89,1866628,0.91,-9.1973,TW0002357001
2012/06,2382,廣達,26246,2.11,2083907,0.68,1.795,TW0002382009
2012/06,2409,友達,79502,0.97,958005,0.9,-1.2295,TW0002409000
2012/06,2412,中華電,34672,3.3,3259191,0.45,4.2129,TW0002412004
2012/06,2454,聯發科,10455,2.89,2854261,0.91,3.4092,TW0002454006
2012/06,2474,可成,6866,1.38,1362935,0.92,4.7494,TW0002474004
2012/06,2498,宏達電,7759,3.06,3022159,0.91,-9.4187,TW0002498003
2012/06,2801,彰銀,35857,0.57,562951,0.53,1.2902,TW0002801008
2012/06,2880,華南金,56436,0.94,928376,0.69,0.3052,TW0002880002
2012/06,2881,富邦金,61313,1.85,1827122,0.68,0.5061,TW0002881000
2012/06,2882,國泰金,71245,2.11,2083907,0.69,-0.0001,TW0002882008
2012/06,2883,開發金,138886,0.99,977757,0.96,-6.1333,TW0002883006
2012/06,2885,元大金,91839,1.26,1244418,0.92,3.042,TW0002885001
2012/06,2886,兆豐金,77745,1.72,1698730,0.69,5.301,TW0002886009
2012/06,2890,永豐金,66136,0.75,740725,0.91,0.9007,TW0002890001
2012/06,2891,中信金,103992,1.79,1767864,0.91,2.102,TW0002891009
2012/06,2892,第一金,52370,0.92,908623,0.68,-0.5729,TW0002892007
2012/06,2912,統一超,7103,1.14,1125902,0.68,0.635,TW0002912003
2012/06,3008,大立光,911,0.57,562951,0.68,9.5744,TW0003008009
2012/06,3045,台灣大,15241,1.52,1501203,0.45,4.2328,TW0003045001
2012/06,3231,緯創,18670,0.69,681467,0.89,-3.694,TW0003231007
2012/06,3481,群創,61827,0.77,760478,0.85,-1.9918,TW0003481008
2012/06,3673,TPK-KY,2086,0.79,780231,0.68,13.4617,KYG898431096
2012/06,3697,F-晨星,4864,0.98,967881,0.92,9.9444,KYG6320A1004
2012/06,4904,遠傳,14502,0.95,938252,0.45,-2.5603,TW0004904008
2012/06,5880,合庫金,44892,0.8,790107,0.68,0,TW0005880009
2012/06,6505,台塑化,17335,1.42,1402440,0.18,-0.736,TW0006505001
2012/06,M1100,水泥工業,,2.01,1985144,,4.3008,
2012/06,M1200,食品工業,,2,1975267,,2.4541,
2012/06,M1300,塑膠工業,,11.47,11328159,,1.122,
2012/06,M1400,紡織纖維,,1.07,1056768,,0.9056,
2012/06,M2000,鋼鐵工業,,2.92,2883890,,-0.3306,
2012/06,M2100,橡膠工業,,1.28,1264171,,2.4962,
2012/06,M2200,汽車工業,,1.3,1283924,,3.9321,
2012/06,M2900,貿易百貨,,1.14,1125902,,0.7863,
2012/06,M9700,油電燃氣業,,1.42,1402440,,-0.8124,
2012/06,TT99,基金總規模,,,98763373,,,
2012/05,1301,台塑,51046,4.43,3986668,0.83,-5.9034,TW0001301000
2012/05,1303,南亞,65605,3.82,3437714,0.84,-12.9568,TW0001303006
2012/05,2317,鴻海,88655,8.62,7757355,0.83,-5.3031,TW0002317005
2012/05,2330,台積電,214671,20.3,18268480,0.83,-1.9585,TW0002330008
2012/05,2498,宏達電,7199,3.44,3095742,0.85,-2.9344,TW0002498003
2012/05,M1300,塑膠工業,,8.25,7424382,,-8.2724,
2012/05,TT99,基金總規模,,,89992512,,,
2012/04,1301,台塑,44712,4.55,3711130,0.73,-4.4882,TW0001301000
2012/04,1303,南亞,57447,4.24,3458284,0.73,-9.7452,TW0001303006
2012/04,2317,鴻海,77679,8.8,7177571,0.73,-19.3013,TW0002317005
2012/04,2330,台積電,188404,20.05,16353443,0.73,2.2381,TW0002330008
2012/04,2498,宏達電,6297,3.42,2789465,0.74,-25.7954,TW0002498003
2012/04,M1300,塑膠工業,,8.79,7169415,,-5.5968,
2012/04,TT99,基金總規模,,,81563307,,,
2012/03,1101,台泥,25915,1.08,895348,0.7,-8.4768,TW0001101004
2012/03,1102,亞泥,16604,0.72,596899,0.53,-4.5154,TW0001102002
2012/03,1216,統一,32065,1.58,1309861,0.71,-9.323,TW0001216000
2012/03,1301,台塑,43025,4.51,3738907,0.7,-5.5435,TW0001301000
2012/03,1303,南亞,55186,4.44,3680875,0.7,-7.6178,TW0001303006
2012/03,1326,台化,30007,3.12,2586561,0.53,-6.3043,TW0001326007
2012/03,1402,遠東新,25733,1.06,878767,0.53,-9.5364,TW0001402006
2012/03,1722,台肥,5209,0.48,397932,0.53,-7.169,TW0001722007
2012/03,1802,台玻,11968,0.48,397932,0.53,-7.7671,TW0001802007
2012/03,2002,中鋼,79465,2.89,2395885,0.53,-1.1475,TW0002002003
2012/03,2105,正新,13096,1.12,928509,0.53,-2.2068,TW0002105004
2012/03,2201,裕隆,8231,0.56,464254,0.52,-9.0323,TW0002201001
2012/03,2207,和泰車,2891,0.83,688091,0.53,19.2984,TW0002207008
2012/03,2301,光寶科,16255,0.7,580318,0.71,-10.6382,TW0002301009
2012/03,2303,聯電,91222,1.59,1318151,0.71,-6.7743,TW0002303005
2012/03,2308,台達電,16772,1.75,1450795,0.7,7.0544,TW0002308004
2012/03,2311,日月光,47174,1.69,1401054,0.71,3.1249,TW0002311008
2012/03,2317,鴻海,74721,10.32,8555547,0.7,11.7073,TW0002317005
2012/03,2324,仁寶,31213,1.25,1036282,0.71,-4.5977,TW0002324001
2012/03,2325,矽品,21999,0.95,787575,0.71,3.3189,TW0002325008
2012/03,2330,台積電,181136,18.55,15378430,0.7,4.6857,TW0002330008
2012/03,2347,聯強,10858,0.96,795865,0.69,-1.6109,TW0002347002
2012/03,2353,宏碁,19058,0.9,746123,0.67,-13.0003,TW0002353000
2012/03,2354,鴻準,8222,1.21,1003121,0.7,-9.963,TW0002354008
2012/03,2357,華碩,5299,1.78,1475666,0.7,0.9059,TW0002357001
2012/03,2382,廣達,20270,1.89,1566859,0.53,6.3276,TW0002382009
2012/03,2409,友達,61342,1.01,837316,0.7,-14.1508,TW0002409000
2012/03,2412,中華電,26722,2.93,2429046,0.34,0.5529,TW0002412004
2012/03,2454,聯發科,8070,2.75,2279821,0.7,-6.146,TW0002454006
2012/03,2474,可成,5089,1.28,1061153,0.68,-3.2482,TW0002474004
2012/03,2498,宏達電,6068,4.37,3622843,0.71,-9.6826,TW0002498003
2012/03,2801,彰銀,27552,0.56,464254,0.41,-6.389,TW0002801008
2012/03,2880,華南金,43168,0.88,729543,0.53,-3.1519,TW0002880002
2012/03,2881,富邦金,47373,1.9,1575149,0.52,-3.9016,TW0002881000
2012/03,2882,國泰金,55022,2.23,1848728,0.53,-2.8903,TW0002882008
2012/03,2883,開發金,79218,0.86,712962,0.7,-9.6385,TW0002883006
2012/03,2885,元大金,70211,1.3,1077734,0.7,-11.5274,TW0002885001
2012/03,2886,兆豐金,60040,1.51,1251829,0.53,-8.9519,TW0002886009
2012/03,2890,永豐金,51376,0.66,547157,0.7,-3.1818,TW0002890001
2012/03,2891,中信金,79104,1.77,1467376,0.69,-7.2501,TW0002891009
2012/03,2892,第一金,40634,0.87,721253,0.53,-5.8357,TW0002892007
2012/03,2912,統一超,5459,1.08,895348,0.53,5.4662,TW0002912003
2012/03,3008,大立光,715,0.5,414513,0.53,-11.9877,TW0003008009
2012/03,3045,台灣大,11804,1.28,1061153,0.35,-0.5532,TW0003045001
2012/03,3231,緯創,14345,0.77,638350,0.69,-9.0908,TW0003231007
2012/03,3481,群創,47631,0.79,654930,0.65,-13.2492,TW0003481008
2012/03,3673,TPK-KY,1233,0.71,588608,0.52,-3.1439,KYG898431096
2012/03,4904,遠傳,11236,0.82,679801,0.35,-1.945,TW0004904008
2012/03,5880,合庫金,34954,0.78,646640,0.53,-4.1451,TW0005880009
2012/03,6505,台塑化,13337,1.48,1226958,0.14,-5.0569,TW0006505001
2012/03,M1100,水泥工業,,1.8,1492247,,-6.1233,
2012/03,M1200,食品工業,,1.58,1309861,,-5.8322,
2012/03,M1300,塑膠工業,,12.07,10006342,,-6.4645,
2012/03,M1400,紡織纖維,,1.06,878767,,-5.8257,
2012/03,M1800,玻璃陶瓷,,0.48,397932,,-6.2129,
2012/03,M2000,鋼鐵工業,,2.89,2395885,,-2.1711,
2012/03,M2100,橡膠工業,,1.12,928509,,-2.3039,
2012/03,M2200,汽車工業,,1.39,1152346,,1.8229,
2012/03,M2900,貿易百貨,,1.08,895348,,-0.0095,
2012/03,M9700,油電燃氣業,,1.48,1226958,,-4.5808,
2012/03,TT99,基金總規模,,,82902588,,,
2012/02,1301,台塑,45432,4.5,4179732,0.74,6.7284,TW0001301000
2012/02,1303,南亞,56733,4.41,4096138,0.72,15.5201,TW0001303006
2012/02,2317,鴻海,82734,9.13,8480212,0.77,7.5549,TW0002317005
2012/02,2330,台積電,187598,16.38,15214225,0.72,3.3122,TW0002330008
2012/02,2498,宏達電,6717,4.78,4439804,0.79,36.148,TW0002498003
2012/02,M1300,塑膠工業,,8.91,8275870,,10.0563,
2012/02,TT99,基金總規模,,,92882938,,,
2012/01,1301,台塑,56537,4.56,4873530,0.92,6.683,TW0001301000
2012/01,1303,南亞,70794,4.14,4424652,0.9,3.9933,TW0001303006
2012/01,2317,鴻海,101941,9.09,9714998,0.95,14.9577,TW0002317005
2012/01,2330,台積電,234310,17.21,18393302,0.9,3.5622,TW0002330008
2012/01,2498,宏達電,8277,3.76,4018525,0.97,-2.3138,TW0002498003
